ID	2024 Tjoelii S-morph Mature Bud Average expression	2024 Tjoelii SC mutant (S) Mature Bud Average expression	2024 Tjoelii L-morph Mature Bud Average expression
Tsubulata_015547	0.063553667	0	0
Tsubulata_015551	0	0	0
Tsubulata_015554	0	0	0
Tsubulata_015555	0	0	0
Tsubulata_015556	1.401271667	6.0658725	1.724439
Tsubulata_015558	8.356839	4.9158585	7.576252
Tsubulata_015559	0.066677	0.1665095	0.061594
Tsubulata_015560	0.198758333	0.3202605	0.053942667
Tsubulata_015561	7.020373333	10.112154	7.544111667
Tsubulata_015563	0	0	0
Tsubulata_015564	0	0	0
Tsubulata_015565	0.163140667	0.4350365	0.088779667
Tsubulata_015566	0	0	0
Tsubulata_015568	24.67230733	35.468325	17.855915
Tsubulata_015570	7.881737333	7.8718195	5.305069333
Tsubulata_015571	0	0	0
Tsubulata_015575	11.93751967	12.0668205	10.27902633
Tsubulata_015576	0.849168333	5.347502	0.986352
Tsubulata_015577	0	0	0
Tsubulata_015578	177.282674	132.3448485	162.0503133
Tsubulata_015579	0.349214333	0.84038	0.735757
Tsubulata_015580	0	0	0
Tsubulata_015582	0	0	0
Tsubulata_015585	0	0	0
Tsubulata_015587	7.364713	1.0535285	0.957645333
Tsubulata_015590	0.975669667	0	0.239618333
Tsubulata_015591	0.347728	0.48155	0.139592333
Tsubulata_015592	18.55899567	25.0308655	20.07293567
Tsubulata_015594	1.355265	6.996039	4.190150667
Tsubulata_015595	0	0	0
Tsubulata_015596	24.218562	21.043441	18.84839967
Tsubulata_015597	115.0148847	52.10878	51.253344
Tsubulata_015598	11.767973	16.398122	10.89946433
Tsubulata_015599	17.470851	24.219094	22.668281
Tsubulata_015601	87.85759733	74.907242	61.91346367
Tsubulata_015602	262.1936237	294.8668825	172.8528797
Tsubulata_015603	32.01826267	26.546713	23.096942
Tsubulata_015604	7.983448667	27.7418865	3.78356
Tsubulata_015605	67.24014267	64.972868	45.75786967
Tsubulata_015606	78.25034833	62.596231	65.923196
Tsubulata_015608	0	0	0
Tsubulata_015609	0	0	0
Tsubulata_015614	2.918114333	9.816888	1.226972333
Tsubulata_015616	0	0	0
Tsubulata_015618	0.347587667	0.052457	0.425661
Tsubulata_015620	73.80895633	114.200886	98.72548933
Tsubulata_015621	0	0	0
Tsubulata_015622	2.033521	3.3115185	1.570371
Tsubulata_015628	762.9641317	551.8686375	696.1496377
Tsubulata_015632	59.202737	37.3507765	70.65664667
Tsubulata_015633	0	0	0
Tsubulata_015639	0	0	0
Tsubulata_015641	21.721692	29.009222	18.26027267
Tsubulata_015642	0	0	0
Tsubulata_015644	0	0	0
Tsubulata_015645	1.681765	2.447789	1.012015333
Tsubulata_015647	2.405656	2.51513	1.324527667
Tsubulata_015651	0	0	0
Tsubulata_015653	25.02730867	38.1912765	22.45992033
Tsubulata_015655	4.171128	7.036263	4.239706
Tsubulata_015656	0.232273	0.4515015	0.226984333
Tsubulata_015657	1.693710333	2.3254915	1.163839333
Tsubulata_015658	113.1270523	56.049902	33.87716667
Tsubulata_015659	0	0	0
Tsubulata_015660	0	0	0
Tsubulata_015662	0	0	0
Tsubulata_015663	0	0	0
Tsubulata_015664	0.646293333	1.026937	0.295417333
Tsubulata_015665	0	0	0
Tsubulata_015666	0	0	0
Tsubulata_015667	1.129970667	2.1046765	0.590486667
Tsubulata_015668	0.551759667	0.171959	0.332892333
Tsubulata_015669	2.964075	1.8811665	2.423175333
Tsubulata_015670	77.89173633	79.4712945	66.75199367
Tsubulata_015672	4.142602333	6.0893055	7.129594
Tsubulata_015674	0.424986333	0.280903	1.181796
Tsubulata_015675	83.60495	110.8456155	71.988663
Tsubulata_015676	399.6038617	396.988815	332.7901713
Tsubulata_015678	125.2945	90.653122	114.4376117
Tsubulata_015679	37.050144	39.578106	34.72513
Tsubulata_015680	4.471439	7.701026	3.379432
Tsubulata_015681	0	0	0
Tsubulata_015682	0	0	0
Tsubulata_015683	0	0	0
Tsubulata_015684	20.06371833	20.1433345	2.193063
Tsubulata_015687	0.557303	0.9508765	0.182913667
Tsubulata_015688	3.305704333	5.2021445	2.951548
Tsubulata_015689	564.9697877	392.1175845	622.1550087
Tsubulata_015690	0	0	0.416665667
Tsubulata_015691	0	0	0
Tsubulata_015692	38.58956733	68.282116	34.40067933
Tsubulata_015693	152.291336	158.1249845	225.4659373
Tsubulata_015696	0	15.1814735	15.10261033
Tsubulata_015697	17.53575233	11.4386895	17.53670467
Tsubulata_015700	30.62130033	25.0502575	21.942285
Tsubulata_015701	762.8321937	682.9895935	1181.615316
Tsubulata_015702	0.023353	0	0.055440667
Tsubulata_015703	3.062163333	3.590596	0.426907
Tsubulata_015704	0	7.952244	0
Tsubulata_015705	9.779047333	10.498039	7.219681
Tsubulata_015706	0.023121	0.3946995	0
Tsubulata_015708	0.048800333	0	0.121291
Tsubulata_015709	0	0	0
Tsubulata_015713	7.703684	1.5648875	0
Tsubulata_015714	0	0	0.050484333
Tsubulata_015715	0	0	0
Tsubulata_015716	0	0	0.049489
Tsubulata_015717	0	0	0
Tsubulata_015718	44.00364067	20.027595	0
Tsubulata_015719	0	0	0
Tsubulata_015724	0	0	0
Tsubulata_015725	0	0	0
Tsubulata_015728	530.2180787	526.4139405	758.075236
Tsubulata_015730	14.55256033	21.1739815	12.720133
Tsubulata_015731	0	0	0
Tsubulata_015740	0	0	0
Tsubulata_015742	0	0	0
Tsubulata_015745	0	0	0
Tsubulata_015751	0	0	0
Tsubulata_015753	7.204865333	8.211305	7.706997
Tsubulata_015754	5.865483333	12.5301505	7.288287333
Tsubulata_015757	0	0.469935	0
Tsubulata_015759	4.806104333	5.654226	2.960629333
Tsubulata_015760	24.36829767	39.4478415	17.56353833
Tsubulata_015763	2.521369333	4.493308	1.066974333
Tsubulata_015768	0	0	0
Tsubulata_015769	8.347636667	13.5681095	42.733288
Tsubulata_015778	0	0	0
Tsubulata_015781	49.12870933	50.1831115	20.988032
Tsubulata_015782	0.931483	6.9731655	0.461542667
Tsubulata_015783	5.357971667	4.300269	2.679969
Tsubulata_015786	1.245792	0.6298715	0.717153
Tsubulata_015789	0	0	0
Tsubulata_015790	0	0	0
Tsubulata_015794	0	0	0
Tsubulata_015795	0	0.1632445	0.608007667
Tsubulata_015797	4.054644667	4.0169375	2.796996
Tsubulata_015798	21.77476067	19.1194545	16.680548
Tsubulata_015803	0	0	0
Tsubulata_015804	0	0	0
Tsubulata_015805	605.0969037	367.2799225	771.4388833
Tsubulata_015806	387.7885843	267.7605515	429.7666217
Tsubulata_015808	0.015315667	0	0
Tsubulata_015809	2481.082357	2166.12024	2658.557211
Tsubulata_015811	93.44839733	81.748478	73.03954033
Tsubulata_015812	9.748944667	17.642381	14.707105
Tsubulata_015813	5.699554	2.305787	8.543022667
Tsubulata_015814	8.701693	26.622221	11.04616867
Tsubulata_015815	0.029569	0.0361325	1.039215667
Tsubulata_015816	81.37744167	182.9175035	65.94581367
Tsubulata_015817	6.330106667	8.611492	6.623949333
Tsubulata_015818	108.3698173	112.482189	47.01760367
Tsubulata_015819	71.29653433	87.70142	101.8223673
Tsubulata_015820	0.036008	0.1084865	0
Tsubulata_015821	0	0	0
Tsubulata_015822	7.178218667	9.3408295	5.409228
Tsubulata_015823	88.21069067	90.612137	162.939621
Tsubulata_015824	109.3613383	117.212044	101.8809
Tsubulata_015825	41.763682	49.502327	37.218225
Tsubulata_015826	77.082998	129.7846755	62.83099767
Tsubulata_015827	39.44858533	49.925591	32.04406633
Tsubulata_015828	4.198589667	5.3341025	4.498229667
Tsubulata_015829	4.159035667	10.9206165	14.14051067
Tsubulata_015830	0	0	0
Tsubulata_015832	0	0	0
Tsubulata_015833	0	0	0
Tsubulata_015834	0	0	0
Tsubulata_015835	0	0	0
Tsubulata_015836	0	0	0
Tsubulata_015838	0	0	0
Tsubulata_015840	0	0	0
Tsubulata_015841	0	0	0
Tsubulata_015842	0	0	0
Tsubulata_015843	0	0	0
Tsubulata_015845	0	0	0
Tsubulata_015846	0.050997	1.2381595	0.226224667
Tsubulata_015847	3.447608333	5.4364715	6.450871
Tsubulata_015848	0.378797667	0	0
Tsubulata_015849	14.929063	19.258384	19.049328
Tsubulata_015858	13.544598	19.6207075	13.15310467
Tsubulata_015859	5.770158333	18.613548	5.852167
Tsubulata_015861	24.14481933	27.966916	27.427662
Tsubulata_015862	0	0	0
Tsubulata_015867	0.987297333	0	0.250044
Tsubulata_015868	5.183937667	12.4247275	6.841647333
Tsubulata_015870	0	0	0
Tsubulata_015871	0	0	0
Tsubulata_015872	0	0	0
Tsubulata_015873	0	0	0
Tsubulata_015874	0	0	0
Tsubulata_015875	0	0	0
Tsubulata_015876	0	0	0
Tsubulata_015885	0	0	0.079148333
Tsubulata_015886	0	0.114003	0
Tsubulata_015888	0	0	0
Tsubulata_015891	0.283089	0.374047	0.239008667
Tsubulata_015893	0.382404667	1.246053	1.541141
Tsubulata_015894	60.334216	73.1857565	66.30624767
Tsubulata_015895	7.619558	5.1047175	3.520946667
Tsubulata_015896	3.029975333	16.061726	3.249020667
Tsubulata_015897	15.183084	52.0808295	106.812017
Tsubulata_015898	4.858837667	6.3082425	0
Tsubulata_015899	8.091254	14.2856325	3.974766
Tsubulata_015902	223.659012	173.537155	303.667257
Tsubulata_015904	83.611061	60.974081	29.34057933
Tsubulata_015905	0	0	0
Tsubulata_015906	36.15523267	36.6108225	27.47601267
Tsubulata_015910	2.196169333	1.789282	0.073797
Tsubulata_015911	6.283042333	4.488744	6.471575333
Tsubulata_015912	1.476194333	4.063339	3.439163333
Tsubulata_015913	13.18301333	16.9517355	8.418859
Tsubulata_015916	3.328539333	6.199807	3.753487
Tsubulata_015917	0	0	0
Tsubulata_015919	64.831955	48.4905585	56.66515067
Tsubulata_015920	69.19324	94.8114895	76.14898433
Tsubulata_015922	21.388569	20.277236	17.66605633
Tsubulata_015923	12.84500833	21.7586975	12.60444367
Tsubulata_015924	6.142387667	9.3185725	8.698887
Tsubulata_015925	0.944914333	1.185495	1.539250333
Tsubulata_015926	4.629632667	9.702252	10.56245367
Tsubulata_015927	2.043334667	1.5930265	2.098284333
Tsubulata_015931	51.09011967	52.6496675	64.333173
Tsubulata_015933	10.60922567	10.8572105	9.832400667
Tsubulata_015934	0	0	0
Tsubulata_015936	0	0	0
Tsubulata_015939	0	0	0
Tsubulata_015943	0	0	0
Tsubulata_015947	0	0.0795655	0
Tsubulata_015948	0	0	0
Tsubulata_015954	0	0	0
Tsubulata_015956	0	0	0
Tsubulata_015957	0	0	0
Tsubulata_015959	0	0	0
Tsubulata_015971	0.046578667	0	0.096443667
Tsubulata_015973	0.941441	1.168898	0.774119
Tsubulata_015974	1.036975	1.7370265	1.420691333
Tsubulata_015976	0	0	0
Tsubulata_015978	0	0	0
Tsubulata_015982	478.1431473	409.225311	382.9742737
Tsubulata_015983	0	0	0
Tsubulata_015984	113.3384453	49.585018	52.831397
Tsubulata_015985	0	0	0
Tsubulata_015990	48.62339267	76.3519555	21.95812867
Tsubulata_015991	291.0742693	249.2900315	274.371989
Tsubulata_015992	5.754540667	37.1453865	5.413781
Tsubulata_015996	0	0	0.168646667
Tsubulata_015998	116.4439953	159.993683	163.8985903
Tsubulata_015999	268.626714	336.555786	260.169586
Tsubulata_016000	4.174495	4.1528635	6.34844
Tsubulata_016003	0.025143667	0.1911855	0.072201333
Tsubulata_016004	0	0	0
Tsubulata_016005	0.075931667	0.023667	0
Tsubulata_016008	1.055780667	0.7489565	0.476179667
Tsubulata_016011	0	0	0
Tsubulata_016014	19.606187	20.926984	38.47196567
Tsubulata_016016	63.377393	74.6147195	111.0321377
Tsubulata_016017	0	0	0
Tsubulata_016018	0.980943	1.378858	1.638494333
Tsubulata_016020	28.58680133	24.9329475	23.76616267
Tsubulata_016021	16.39157533	30.6970435	19.14800533
Tsubulata_016022	19.11904667	35.729391	20.35006533
Tsubulata_016023	41.255863	53.98415	37.40415567
Tsubulata_016024	10.38339467	10.0140645	10.31424133
Tsubulata_016025	0	0	0
Tsubulata_016026	0	0	0
Tsubulata_016027	28.751089	45.051718	34.127713
Tsubulata_016028	78.16087067	104.192528	99.99027533
Tsubulata_016029	66.640054	75.185074	74.42541
Tsubulata_016030	27.17097733	60.566576	36.27093
Tsubulata_016031	0	0	0.171451333
Tsubulata_016032	0	0	0
Tsubulata_016033	4.173179	6.2124145	5.678794
Tsubulata_016034	9.032718667	12.255051	6.437450667
Tsubulata_016035	0.258774333	0.6498175	0.509495667
Tsubulata_016036	21.27273267	28.306486	21.58849467
Tsubulata_016038	19.38779133	64.5557655	26.468779
Tsubulata_016039	23.60285433	24.2536785	22.60569167
Tsubulata_016040	0	0	0
Tsubulata_016041	0.388209667	0	0
Tsubulata_016042	0	0	0
Tsubulata_016043	0	0	0
Tsubulata_016044	0	0	0
Tsubulata_016045	0	0	0
Tsubulata_016046	0	0	0
Tsubulata_016047	0.105634667	0	0.081436333
Tsubulata_016051	0	0	0
Tsubulata_016052	175.2573343	98.014515	223.7707063
Tsubulata_016053	1037.033712	983.0719295	946.7385257
Tsubulata_016054	2.632750333	4.7536595	2.246275667
Tsubulata_016055	5.819027	7.352159	3.72536
Tsubulata_016056	5.713819333	7.057309	4.63365
Tsubulata_016057	6.304664667	7.732955	8.37612
Tsubulata_016058	0.635330667	1.4173855	0.823983667
Tsubulata_016059	2.891304667	1.7225925	2.384441
Tsubulata_016060	5.553004667	10.3454875	7.763478667
Tsubulata_016061	0	0	0
Tsubulata_016062	16.56269233	24.358594	17.375935
Tsubulata_016063	4.648790333	6.7605	1.184953
Tsubulata_016064	0	0	0
Tsubulata_016065	20.84377733	20.541522	19.273673
Tsubulata_016068	0	0	0
Tsubulata_016072	0	0	0
Tsubulata_016074	0	0	0
Tsubulata_016077	0	0.223332	0
Tsubulata_016078	0	0	0
Tsubulata_016082	0	0	0
Tsubulata_016085	0	0.209149	0
Tsubulata_016086	58.764819	59.3560235	51.576252
Tsubulata_016089	9.417819667	12.368134	9.734412667
Tsubulata_016090	0	0	0
Tsubulata_016091	0	0	0
Tsubulata_016093	97.144254	106.8170815	78.27392033
Tsubulata_016094	6.009268667	9.7429815	5.621499333
Tsubulata_016095	0	0	0
Tsubulata_016096	0	0	0
Tsubulata_016097	49.316359	47.297104	51.71457933
Tsubulata_016100	51.240387	47.186319	27.96391033
Tsubulata_016101	0	0	0
Tsubulata_016102	13.79943133	12.1812955	8.201818
Tsubulata_016105	4.828788667	4.5522025	3.003317
Tsubulata_016106	4.386336	7.1013855	3.747164333
Tsubulata_016107	42.77254367	47.697321	33.465449
Tsubulata_016114	106.6534043	121.8638535	96.66002133
Tsubulata_016115	68.600156	48.2855665	54.61886733
Tsubulata_016116	17.22358233	23.832847	16.75477667
Tsubulata_016117	0	0	0
Tsubulata_016120	0	0	0
Tsubulata_016122	0	0	0
Tsubulata_016123	0	0	0
Tsubulata_016125	10.508051	13.9502385	9.154859667
Tsubulata_016129	0	0	0
Tsubulata_016130	5.606421	2.0318995	7.386217
Tsubulata_016132	0.451620333	0.6868905	0.882185667
Tsubulata_016134	0	0.077908	0
Tsubulata_016137	217.8472903	216.890877	127.6226527
Tsubulata_016140	4.710477	4.0945625	5.812445
Tsubulata_016143	0	0	0
Tsubulata_016144	0	0	0
Tsubulata_016146	0	0	0
Tsubulata_016147	0	0	0
Tsubulata_016151	21.603336	13.588126	24.316799
Tsubulata_016152	0	0.171195	0
Tsubulata_016153	0	0	0
Tsubulata_016155	0	0	0
Tsubulata_016157	0	0	0
Tsubulata_016159	0	0	0
Tsubulata_016160	0	0.048468	0
Tsubulata_016161	0	0	0
Tsubulata_016162	0	0	0
Tsubulata_016164	0	0	0
Tsubulata_016165	22.59296433	34.61294	24.23174867
Tsubulata_016166	46.60226033	51.2979375	46.32970833
Tsubulata_016167	27.79509667	27.6530495	26.89006967
Tsubulata_016168	17.25979467	10.5600505	22.91432433
Tsubulata_016169	3.050879	36.763008	39.72604367
Tsubulata_016170	0	0	0
Tsubulata_016173	0	0	0
Tsubulata_016174	19.02207433	16.5907345	11.97877233
Tsubulata_016177	0	0	0
Tsubulata_016178	0	0	0
Tsubulata_016179	435.5116577	480.1637725	199.0004173
Tsubulata_016181	1.008887	0.5474735	0.443938667
Tsubulata_016183	0	0	0
Tsubulata_016184	0	0.045339	0
Tsubulata_016185	0.059498333	0	0
Tsubulata_016193	0	0	0
Tsubulata_016194	0	0	0
Tsubulata_016195	0	0	0
Tsubulata_016196	0	0	0
Tsubulata_016198	0	0	0
Tsubulata_016199	0	0	0
Tsubulata_016201	0	2.965376	0
Tsubulata_016202	0	0	0
Tsubulata_016203	101.3722047	70.244831	111.6524073
Tsubulata_016206	0	0	0
Tsubulata_016209	0	0	0
Tsubulata_016210	30.619262	20.957994	30.80098033
Tsubulata_016212	0	0	0
Tsubulata_016213	0	0	0
Tsubulata_016223	145.952291	53.302929	24.15968333
Tsubulata_016224	18.96733733	17.4883035	19.30150967
Tsubulata_016225	40.35051867	36.773878	15.14734
Tsubulata_016226	9.794638667	11.665279	13.98314433
Tsubulata_016227	20.06393	29.39081	22.846183
Tsubulata_016228	32.27460867	36.164568	42.86222067
Tsubulata_016229	2.573714333	7.068875	5.19191
Tsubulata_016231	19.26158933	42.1554165	16.41529967
Tsubulata_016232	9.317911333	12.436075	12.42694
Tsubulata_016233	41.26976233	148.5331615	35.03497
Tsubulata_016234	75.819997	67.0534535	70.40758533
Tsubulata_016235	6.887653667	8.3808245	8.797247
Tsubulata_016236	37.62108367	53.4049855	34.14369933
Tsubulata_016237	69.728363	65.8303455	98.44357033
Tsubulata_016238	7.388924333	2.4757025	1.833678
Tsubulata_016239	1.568736333	6.416769	1.408354
Tsubulata_016241	18.73926833	11.31982	49.20663733
Tsubulata_016242	18.27470467	20.6236695	23.53139233
Tsubulata_016243	0.729950667	1.0039965	1.992791333
Tsubulata_016244	17.96461267	16.008833	13.38976833
Tsubulata_016245	41.92595167	42.5753005	42.738562
Tsubulata_016246	0	0	0
Tsubulata_016247	0.706295667	0	0
Tsubulata_016248	16.87144	26.8354435	15.293393
Tsubulata_016249	6.774446	9.830929	3.492492333
Tsubulata_016254	84.69447567	81.533985	97.985509
Tsubulata_016257	3.199899667	1.2442715	3.168209667
Tsubulata_016258	51.762844	58.6201475	46.21617033
Tsubulata_016259	60.84487167	24.3101845	117.142189
Tsubulata_016260	753.6540527	595.040497	719.0203653
Tsubulata_016262	36.46647767	46.856594	36.14162333
Tsubulata_016263	14.22652833	20.736161	13.93445167
Tsubulata_016264	2.447521	8.795484	2.609432667
Tsubulata_016265	0	0	0
Tsubulata_016266	1.601529333	4.301131	1.936669667
Tsubulata_016267	1.000227667	5.5663645	0.710030667
Tsubulata_016268	4.492999333	8.6503655	3.624960667
Tsubulata_016269	0	0	0
Tsubulata_016270	14.74432233	25.9467775	17.158338
Tsubulata_016271	105.9881233	118.3884165	135.6951497
Tsubulata_016272	2278.641927	3050.484253	2189.105306
Tsubulata_016273	0.007091333	0	0.017651333
Tsubulata_016274	0.753999333	1.5460855	1.022541
Tsubulata_016275	1.885923667	2.8177865	2.249011333
Tsubulata_016276	2.726811667	9.8663735	3.902132
Tsubulata_016277	64.49531667	65.3047485	69.10456867
Tsubulata_016278	6.730378667	10.4594605	6.540558
Tsubulata_016279	0	0.128843	0
Tsubulata_016280	3.972127333	8.4948775	3.895897
Tsubulata_016281	107.8401643	141.320419	84.55055467
Tsubulata_016282	87.99027233	100.996792	56.814021
Tsubulata_016283	0	0	0
Tsubulata_016284	0.044436	0	0
Tsubulata_016285	30.44348033	80.967266	98.563113
Tsubulata_016287	81.99046833	80.2316475	60.04894233
Tsubulata_016288	59.76492433	75.507351	42.83520867
Tsubulata_016289	5.266349333	7.953302	6.431165333
Tsubulata_016290	25.97440433	23.138341	30.459207
Tsubulata_016291	1376.091064	1562.355286	1134.556112
Tsubulata_016292	3.282817	6.232171	7.147437333
Tsubulata_016295	77.95875533	92.8494305	56.32871633
Tsubulata_016297	61.67263833	70.807018	52.143087
Tsubulata_016298	20.604582	25.993303	22.70025433
Tsubulata_016299	0	0	0
Tsubulata_016303	1.716025	2.9860335	1.295208667
Tsubulata_016305	0	0	0
Tsubulata_016306	0	0	0
Tsubulata_016312	0	0	0
Tsubulata_016315	0	0	0
Tsubulata_016316	0	0	0
Tsubulata_016317	0	0	0.079312333
Tsubulata_016318	0	0	0
Tsubulata_016321	0.051278333	0	0.12728
Tsubulata_016322	4.126671667	5.0788445	2.873844
Tsubulata_016324	0.917119	0.911695	1.403089
Tsubulata_016325	13.20100567	10.4704855	11.91386067
Tsubulata_016326	0	0	0
Tsubulata_016328	142.9535677	126.2153475	128.228274
Tsubulata_016329	3.573257667	1.7250285	1.651357333
Tsubulata_016330	14.93157767	18.626733	12.96039133
Tsubulata_016331	0	0	0
Tsubulata_016332	4.041983667	4.8140885	2.125021
Tsubulata_016333	0.604462333	2.478468	0.695541
Tsubulata_016335	23.80495733	23.348635	17.89428633
Tsubulata_016336	0	0	0
Tsubulata_016337	0	0	0
Tsubulata_016338	0	0	0
Tsubulata_016339	26.24569433	32.2743385	67.31076567
Tsubulata_016340	3.437838667	8.6886185	3.921568667
Tsubulata_016341	70.48974733	55.1378575	72.294861
Tsubulata_016342	8.474771667	13.3297035	6.773472
Tsubulata_016347	35.180554	50.7992975	28.36168
Tsubulata_016348	0	0	0
Tsubulata_016349	1.929992667	8.3871405	2.152059333
Tsubulata_016351	0	0	0
Tsubulata_016352	0	0	0
Tsubulata_016353	9.734161667	12.850714	9.030442667
Tsubulata_016354	0	0	0
Tsubulata_016356	10.226279	13.072857	6.37948
Tsubulata_016358	22.15951467	22.3909405	23.38640867
Tsubulata_016361	70.26838167	56.468994	76.67954033
Tsubulata_016362	6.126549667	6.2290875	9.976447
Tsubulata_016363	0	0	0
Tsubulata_016365	29.770727	38.036528	33.39664333
Tsubulata_016369	7.208474333	40.4135935	150.5015867
Tsubulata_016372	0	0	0
Tsubulata_016374	0	0	0
Tsubulata_016379	0	0	0
Tsubulata_016380	65.18926367	50.7497845	65.120636
Tsubulata_016381	8.624836333	16.8063075	8.004899
Tsubulata_016382	270.4563907	190.993927	326.1576947
Tsubulata_016384	0	0	0
Tsubulata_016385	0.100418333	0.1864595	0.115738
Tsubulata_016387	15.32298567	18.5338955	7.618257667
Tsubulata_016389	0	0	0
Tsubulata_016390	1.147969	5.966142	2.411809333
Tsubulata_016391	2.256939333	38.2472095	4.966338
Tsubulata_016393	0	0	0
Tsubulata_016394	5.298521	6.055847	4.833639
Tsubulata_016395	0.003141	0.019161	0.146202667
Tsubulata_016396	295.8464357	395.067749	216.842382
Tsubulata_016398	0.615792333	2.5835355	0.336974667
Tsubulata_016404	0	0	0
Tsubulata_016406	0	0	0
Tsubulata_016408	14.07433367	31.9374105	15.016239
Tsubulata_016410	11.771621	7.2686345	19.26427967
Tsubulata_016411	14.634229	16.968143	16.690618
Tsubulata_016412	6.983700333	10.853832	3.903441667
Tsubulata_016415	33.48026333	39.4747125	38.00510533
Tsubulata_016419	3.614779667	10.8231025	6.201333
Tsubulata_016423	12.733633	16.9257325	11.34582433
Tsubulata_016424	31.16362133	32.5836465	19.942178
Tsubulata_016425	0	0	0
Tsubulata_016426	3.881214	3.138308	4.896928333
Tsubulata_016429	0.627758667	0.8214135	0.334176333
Tsubulata_016430	5.947897667	10.7860745	10.56918067
Tsubulata_016431	78.78684733	71.0992125	83.668554
Tsubulata_016432	19.384124	19.1042215	17.34053733
Tsubulata_016433	2.928967333	3.7331595	2.951913667
Tsubulata_016434	0.309843333	0.2814945	0.245523333
