number	feature	id	pval	ScvWtSmorphqval
23933	gene	Tsubulata_040087	0.145974121427885	0.298187163719363
23934	gene	Tsubulata_040088	0.701213759756629	0.811900542865509
23935	gene	Tsubulata_040089	NA	NA
23936	gene	Tsubulata_040090	NA	NA
23937	gene	Tsubulata_040093	0.536979951637573	0.692492780189931
23938	gene	Tsubulata_040094	0.448380215856647	0.615841820723832
23939	gene	Tsubulata_040095	0.00439479106934559	0.0717695787377404
23940	gene	Tsubulata_040096	NA	NA
23941	gene	Tsubulata_040098	NA	NA
23942	gene	Tsubulata_040100	NA	NA
23943	gene	Tsubulata_040103	NA	NA
23944	gene	Tsubulata_040112	NA	NA
23945	gene	Tsubulata_040113	NA	NA
23946	gene	Tsubulata_040114	0.0728677716695799	0.20340312887905
23947	gene	Tsubulata_040116	NA	NA
23948	gene	Tsubulata_040117	0.0365032312077389	0.141668749804752
23949	gene	Tsubulata_040121	NA	NA
23950	gene	Tsubulata_040122	NA	NA
23951	gene	Tsubulata_040125	0.073621654259758	0.204492635722439
23952	gene	Tsubulata_040126	0.0360164662982381	0.141668749804752
23953	gene	Tsubulata_040127	NA	NA
23954	gene	Tsubulata_040128	0.168339640088906	0.325337687836339
23955	gene	Tsubulata_040129	0.612665041203486	0.744320582212972
23956	gene	Tsubulata_040130	0.114762460143838	0.26320179664838
23957	gene	Tsubulata_040132	0.165204612452581	0.321411720033231
23958	gene	Tsubulata_040137	0.900419806959092	0.935456915954741
23959	gene	Tsubulata_040139	0.790506749341894	0.870366816852201
23960	gene	Tsubulata_040141	0.169687975828026	0.32670894914497
23961	gene	Tsubulata_040142	0.305076061473201	0.476615998586764
23962	gene	Tsubulata_040145	0.96316456959481	0.976747044313504
23963	gene	Tsubulata_040146	0.525457543926921	0.682713875618291
23964	gene	Tsubulata_040149	0.0745331786532253	0.205886737344155
23965	gene	Tsubulata_040150	NA	NA
23966	gene	Tsubulata_040152	0.534165002418058	0.689939985803117
23967	gene	Tsubulata_040162	0.940649541577596	0.96227279076226
23968	gene	Tsubulata_040163	NA	NA
23969	gene	Tsubulata_040164	0.963309180625484	0.976761024817361
23970	gene	Tsubulata_040167	NA	NA
23971	gene	Tsubulata_040168	NA	NA
23972	gene	Tsubulata_040169	0.339744724229906	0.511605538411267
23973	gene	Tsubulata_040170	0.212536644251649	0.376886333472543
23974	gene	Tsubulata_040171	0.257425725508184	0.427459616580702
23975	gene	Tsubulata_040172	0.0688697703169993	0.197298051669791
23976	gene	Tsubulata_040173	0.15509289245607	0.309139055314765
23977	gene	Tsubulata_040174	0.37228581602558	0.544307716932114
23978	gene	Tsubulata_040175	NA	NA
23979	gene	Tsubulata_040191	NA	NA
23980	gene	Tsubulata_040192	NA	NA
23981	gene	Tsubulata_040193	NA	NA
23982	gene	Tsubulata_040194	NA	NA
23983	gene	Tsubulata_040196	0.00577112523137413	0.0771777582759465
23984	gene	Tsubulata_040197	NA	NA
23985	gene	Tsubulata_040199	NA	NA
23986	gene	Tsubulata_040200	0.00126757898884389	0.0534806113019466
23987	gene	Tsubulata_040201	0.813722287891555	0.887354654677727
23988	gene	Tsubulata_040202	0.0273807340999535	0.131237080883057
23989	gene	Tsubulata_040203	0.126960015892991	0.27617554063716
23990	gene	Tsubulata_040204	0.176475217108403	0.334736212351525
23991	gene	Tsubulata_040205	0.0716243589060068	0.201650266098289
23992	gene	Tsubulata_040206	0.16590389890003	0.322366712178863
23993	gene	Tsubulata_040207	0.378661275253036	0.550743588933467
23994	gene	Tsubulata_040218	NA	NA
23995	gene	Tsubulata_040219	NA	NA
23996	gene	Tsubulata_040220	NA	NA
23997	gene	Tsubulata_040221	NA	NA
23998	gene	Tsubulata_040222	NA	NA
23999	gene	Tsubulata_040223	NA	NA
24000	gene	Tsubulata_040224	NA	NA
24001	gene	Tsubulata_040225	0.0243016719071132	0.124824600969665
24002	gene	Tsubulata_040226	0.0925182564817557	0.232309342613572
24003	gene	Tsubulata_040227	0.00604108821714888	0.07767955782508
24004	gene	Tsubulata_040229	0.407236081569742	0.578310537344977
24005	gene	Tsubulata_040230	0.924597934317786	0.951646497065217
24006	gene	Tsubulata_040234	0.148108885564928	0.300793726044646
24007	gene	Tsubulata_040235	0.612665041203486	0.744320582212972
24008	gene	Tsubulata_040240	0.906689011038401	0.940030946613308
24009	gene	Tsubulata_040241	0.571984066506563	0.721897592824842
24010	gene	Tsubulata_040242	0.442303584696967	0.610920081146759
24011	gene	Tsubulata_040243	0.187149293322297	0.347753974443983
24012	gene	Tsubulata_040244	0.337351277721829	0.509098160672835
24013	gene	Tsubulata_040245	0.254307871943608	0.423893622161011
24014	gene	Tsubulata_040248	0.200906879239964	0.363173823343345
24015	gene	Tsubulata_040249	0.000945904252213747	0.0501092922758825
24016	gene	Tsubulata_040250	0.542804506382792	0.69725972153521
24017	gene	Tsubulata_040253	NA	NA
24018	gene	Tsubulata_040255	0.370604055729768	0.54287086584684
24019	gene	Tsubulata_040260	NA	NA
24020	gene	Tsubulata_040264	NA	NA
24021	gene	Tsubulata_040266	NA	NA
24022	gene	Tsubulata_040271	0.332771430823047	0.504802440347861
24023	gene	Tsubulata_040272	NA	NA
24024	gene	Tsubulata_040274	0.00940711631864588	0.0884238162915955
24025	gene	Tsubulata_040275	NA	NA
24026	gene	Tsubulata_040276	NA	NA
24027	gene	Tsubulata_040277	0.505901446446074	0.665135584082245
24028	gene	Tsubulata_040279	NA	NA
24029	gene	Tsubulata_040281	NA	NA
24030	gene	Tsubulata_040286	NA	NA
24031	gene	Tsubulata_040287	NA	NA
24032	gene	Tsubulata_040288	0.438159933506053	0.607375926865104
24033	gene	Tsubulata_040292	NA	NA
24034	gene	Tsubulata_040293	NA	NA
24035	gene	Tsubulata_040295	NA	NA
24036	gene	Tsubulata_040296	0.787696993096918	0.868680054836378
24037	gene	Tsubulata_040298	0.00293028720708255	0.0660093529577438
24038	gene	Tsubulata_040299	0.00923082821976573	0.0876636036867154
24039	gene	Tsubulata_040300	0.00100523516893847	0.0504742691592899
24040	gene	Tsubulata_040304	0.0674258682913038	0.195185696667445
24041	gene	Tsubulata_040306	NA	NA
24042	gene	Tsubulata_040307	NA	NA
24043	gene	Tsubulata_040308	0.0704673235339913	0.199838459903268
24044	gene	Tsubulata_040309	0.000652424596232493	0.0466711672748745
24045	gene	Tsubulata_040310	0.0248317316278257	0.125770445617447
24046	gene	Tsubulata_040311	0.0241094972481201	0.124458899014237
24047	gene	Tsubulata_040312	0.0239608988646814	0.123997060289611
24048	gene	Tsubulata_040313	0.971650909563242	0.981716677393834
24049	gene	Tsubulata_040315	NA	NA
24050	gene	Tsubulata_040316	NA	NA
24051	gene	Tsubulata_040317	0.13590903225688	0.284759841865959
24052	gene	Tsubulata_040318	0.023704226480896	0.123369055616259
24053	gene	Tsubulata_040319	0.15553687040602	0.309823892889331
24054	gene	Tsubulata_040322	0.616342979248593	0.747403188287286
24055	gene	Tsubulata_040323	0.00648656703086181	0.0794111427315914
24056	gene	Tsubulata_040324	0.124226762707312	0.27617554063716
24057	gene	Tsubulata_040325	0.939365209893901	0.961418834745471
24058	gene	Tsubulata_040326	0.623560664361107	0.752379253660565
24059	gene	Tsubulata_040327	0.100842824111594	0.244437125480059
24060	gene	Tsubulata_040328	0.0532694253551869	0.171820732237027
24061	gene	Tsubulata_040329	NA	NA
24062	gene	Tsubulata_040330	NA	NA
24063	gene	Tsubulata_040331	0.275317222504486	0.445984011875311
24064	gene	Tsubulata_040335	0.0165922589555421	0.106514285463072
24065	gene	Tsubulata_040336	0.0333830367621141	0.141668749804752
24066	gene	Tsubulata_040337	0.0141707904915684	0.10082189257625
24067	gene	Tsubulata_040338	0.373628906667259	0.545923547259348
24068	gene	Tsubulata_040339	0.497109512747939	0.657824648038087
24069	gene	Tsubulata_040340	0.744293951752413	0.844677159403385
24070	gene	Tsubulata_040341	0.147159279108714	0.299503341126916
24071	gene	Tsubulata_040344	NA	NA
24072	gene	Tsubulata_040345	0.27907181021968	0.449624032923279
24073	gene	Tsubulata_040346	0.128991691128081	0.27617554063716
24074	gene	Tsubulata_040347	0.195412853213538	0.356997048182147
24075	gene	Tsubulata_040348	0.00469645813761455	0.0733912443749833
24076	gene	Tsubulata_040349	0.0523237708037245	0.170025902678336
24077	gene	Tsubulata_040350	NA	NA
24078	gene	Tsubulata_040358	0.00835273995621921	0.085355836652412
24079	gene	Tsubulata_040361	NA	NA
24080	gene	Tsubulata_040362	NA	NA
24081	gene	Tsubulata_040364	0.0501425743568364	0.166208883824212
24082	gene	Tsubulata_040365	0.954011540192368	0.970768128646557
24083	gene	Tsubulata_040368	0.0309741212342026	0.138102561803103
24084	gene	Tsubulata_040369	0.051576615681141	0.16874864319205
24085	gene	Tsubulata_040370	NA	NA
24086	gene	Tsubulata_040371	NA	NA
24087	gene	Tsubulata_040372	0.00760537077932411	0.0831349192215898
24088	gene	Tsubulata_040373	0.0591640880328277	0.181480570154834
24089	gene	Tsubulata_040374	0.071114585455348	0.200781169033687
24090	gene	Tsubulata_040375	0.358667385604241	0.531136752029331
24091	gene	Tsubulata_040376	0.887509337911269	0.927356154408084
24092	gene	Tsubulata_040378	0.0284638913602806	0.133228773527462
24093	gene	Tsubulata_040379	NA	NA
24094	gene	Tsubulata_040380	0.129454403592095	0.27617554063716
24095	gene	Tsubulata_040382	NA	NA
24096	gene	Tsubulata_040384	0.00204505976046176	0.0600232991205376
24097	gene	Tsubulata_040385	0.027147462028753	0.130754609128685
24098	gene	Tsubulata_040392	NA	NA
24099	gene	Tsubulata_040393	0.878662922192107	0.927356154408084
24100	gene	Tsubulata_040395	0.448739485248891	0.616077176553531
24101	gene	Tsubulata_040396	0.000283954695683875	0.0429878056392265
24102	gene	Tsubulata_040397	0.787696993096918	0.868680054836378
24103	gene	Tsubulata_040399	NA	NA
24104	gene	Tsubulata_040401	0.643189818216657	0.768142573082645
24105	gene	Tsubulata_040407	0.0775405046045319	0.209935034351508
24106	gene	Tsubulata_040408	NA	NA
24107	gene	Tsubulata_040409	0.0353739820043084	0.141668749804752
24108	gene	Tsubulata_040410	NA	NA
24109	gene	Tsubulata_040412	0.114444585820282	0.262788931238008
24110	gene	Tsubulata_040413	0.136451455153174	0.285269248564995
24111	gene	Tsubulata_040414	0.33854046478204	0.510246627839374
24112	gene	Tsubulata_040415	0.0365249295189306	0.14166897163842
24113	gene	Tsubulata_040416	0.242386642407404	0.410847762144881
24114	gene	Tsubulata_040417	NA	NA
24115	gene	Tsubulata_040418	0.454635569233624	0.621568634094202
24116	gene	Tsubulata_040419	0.0827419717751294	0.217611489546305
24117	gene	Tsubulata_040420	NA	NA
24118	gene	Tsubulata_040423	NA	NA
24119	gene	Tsubulata_040427	NA	NA
24120	gene	Tsubulata_040429	0.713745772686567	0.821718365512409
24121	gene	Tsubulata_040432	0.989685091392387	0.992999984755585
24122	gene	Tsubulata_040433	0.0106496912525684	0.0919363424763719
24123	gene	Tsubulata_040436	NA	NA
24124	gene	Tsubulata_040442	NA	NA
24125	gene	Tsubulata_040443	NA	NA
24126	gene	Tsubulata_040444	0.636600268493635	0.762400248778121
24127	gene	Tsubulata_040445	0.0036707367458757	0.0688812372866546
24128	gene	Tsubulata_040448	0.306703596901784	0.478623779372889
24129	gene	Tsubulata_040452	NA	NA
24130	gene	Tsubulata_040453	NA	NA
24131	gene	Tsubulata_040454	NA	NA
24132	gene	Tsubulata_040457	NA	NA
24133	gene	Tsubulata_040460	NA	NA
24134	gene	Tsubulata_040461	0.0243220238681596	0.124824600969665
24135	gene	Tsubulata_040462	0.572315644917443	0.722205377521446
24136	gene	Tsubulata_040463	0.7928461340287	0.872026781245623
24137	gene	Tsubulata_040464	NA	NA
24138	gene	Tsubulata_040465	0.364033799238134	0.536394121019214
24139	gene	Tsubulata_040466	0.234209659138179	0.401636511933304
24140	gene	Tsubulata_040471	NA	NA
24141	gene	Tsubulata_040474	NA	NA
24142	gene	Tsubulata_040479	0.256094840570566	0.4258566781859
24143	gene	Tsubulata_040480	0.88811788637395	0.927714653749893
24144	gene	Tsubulata_040482	0.129454403592095	0.27617554063716
24145	gene	Tsubulata_040484	NA	NA
24146	gene	Tsubulata_040487	0.247359494059478	0.4163139150888
24147	gene	Tsubulata_040488	NA	NA
24148	gene	Tsubulata_040489	NA	NA
24149	gene	Tsubulata_040494	NA	NA
24150	gene	Tsubulata_040497	NA	NA
24151	gene	Tsubulata_040500	0.0684849483790209	0.196664713768653
24152	gene	Tsubulata_040501	NA	NA
24153	gene	Tsubulata_040503	NA	NA
24154	gene	Tsubulata_040504	0.835580392117558	0.902210965569228
24155	gene	Tsubulata_040512	NA	NA
24156	gene	Tsubulata_040514	NA	NA
24157	gene	Tsubulata_040518	NA	NA
24158	gene	Tsubulata_040519	0.693870967406041	0.805915135504453
24159	gene	Tsubulata_040520	0.0768069566688463	0.209137134708354
24160	gene	Tsubulata_040521	NA	NA
24161	gene	Tsubulata_040524	0.419443256503716	0.589774401235595
24162	gene	Tsubulata_040525	0.23245212119636	0.399761217859959
24163	gene	Tsubulata_040527	0.192442634300415	0.353546998260033
24164	gene	Tsubulata_040529	0.474119176543478	0.638195212025946
24165	gene	Tsubulata_040531	0.249781367588816	0.418644832305162
24166	gene	Tsubulata_040533	0.0277666005103689	0.131972909097097
24167	gene	Tsubulata_040535	0.00872277486452977	0.0867180856588585
24168	gene	Tsubulata_040538	NA	NA
24169	gene	Tsubulata_040540	0.47260722564374	0.63701876419127
24170	gene	Tsubulata_040545	0.927006862392769	0.953283649527437
24171	gene	Tsubulata_040547	0.588286266802873	0.734526738866777
24172	gene	Tsubulata_040548	0.169799162630087	0.326871353838408
24173	gene	Tsubulata_040549	0.520726742699852	0.6784486047692
24174	gene	Tsubulata_040553	0.205120410695471	0.367872895302201
24175	gene	Tsubulata_040555	NA	NA
24176	gene	Tsubulata_040558	0.0230773907054636	0.122014575315901
24177	gene	Tsubulata_040560	NA	NA
24178	gene	Tsubulata_040561	0.887509337911269	0.927356154408084
24179	gene	Tsubulata_040563	NA	NA
24180	gene	Tsubulata_040564	0.000106259489172533	0.0327669886538066
24181	gene	Tsubulata_040565	0.450247657215289	0.617498287486938
24182	gene	Tsubulata_040566	0.719378595995955	0.826013020448975
24183	gene	Tsubulata_040567	0.00884411601185653	0.0867180856588585
24184	gene	Tsubulata_040570	0.095674625815805	0.236494835435242
24185	gene	Tsubulata_040571	NA	NA
24186	gene	Tsubulata_040572	NA	NA
24187	gene	Tsubulata_040576	0.728532688479834	0.833189788506281
24188	gene	Tsubulata_040579	0.0411228211206822	0.149708777842918
24189	gene	Tsubulata_040580	0.129454403592095	0.27617554063716
24190	gene	Tsubulata_040582	NA	NA
24191	gene	Tsubulata_040583	0.237961163497344	0.405939443327027
24192	gene	Tsubulata_040584	0.280888214447038	0.451509884551357
24193	gene	Tsubulata_040585	0.380113129177537	0.551980069648461
24194	gene	Tsubulata_040586	0.400200459488671	0.571687678657807
24195	gene	Tsubulata_040587	0.787696993096918	0.868680054836378
24196	gene	Tsubulata_040588	0.491989528366204	0.653192884659424
24197	gene	Tsubulata_040589	0.216894962367504	0.381773731711927
24198	gene	Tsubulata_040590	0.332488743695651	0.504483101776708
24199	gene	Tsubulata_040591	0.997097909206237	0.998090841628771
24200	gene	Tsubulata_040592	0.698372857852747	0.809428501896653
24201	gene	Tsubulata_040593	NA	NA
24202	gene	Tsubulata_040595	0.0471554285329927	0.161147682677367
24203	gene	Tsubulata_040596	0.919540216416796	0.948668907619357
24204	gene	Tsubulata_040598	0.52365332234011	0.680960404102312
24205	gene	Tsubulata_040599	0.21360432217822	0.378187868711009
24206	gene	Tsubulata_040600	0.606106968204812	0.744320582212972
24207	gene	Tsubulata_040601	0.832508251138855	0.90015544198442
24208	gene	Tsubulata_040603	0.0523111802314983	0.170025902678336
24209	gene	Tsubulata_040604	0.0569163245723994	0.177808437526121
24210	gene	Tsubulata_040605	0.816414086201135	0.889457420561729
24211	gene	Tsubulata_040606	NA	NA
24212	gene	Tsubulata_040607	0.461531187244953	0.628064602851543
24213	gene	Tsubulata_040608	0.0356396221739773	0.141668749804752
24214	gene	Tsubulata_040609	0.9001074015678	0.935299906019583
24215	gene	Tsubulata_040610	0.415579542138763	0.586228551571323
24216	gene	Tsubulata_040614	NA	NA
24217	gene	Tsubulata_040619	0.612665041203486	0.744320582212972
24218	gene	Tsubulata_040620	0.226079083834263	0.392308201665066
24219	gene	Tsubulata_040622	NA	NA
24220	gene	Tsubulata_040623	0.2947960321308	0.466217512463288
24221	gene	Tsubulata_040624	0.0545258223164167	0.173788108854376
24222	gene	Tsubulata_040626	NA	NA
24223	gene	Tsubulata_040627	0.748822681894612	0.848605042092706
24224	gene	Tsubulata_040628	0.129454403592095	0.27617554063716
24225	gene	Tsubulata_040631	NA	NA
24226	gene	Tsubulata_040632	NA	NA
24227	gene	Tsubulata_040633	0.612665041203486	0.744320582212972
24228	gene	Tsubulata_040634	NA	NA
24229	gene	Tsubulata_040640	0.344255832292579	0.516396061760004
24230	gene	Tsubulata_040642	0.455785482670358	0.622670257744135
24231	gene	Tsubulata_040643	0.733301172381984	0.836730276088471
24232	gene	Tsubulata_040644	NA	NA
24233	gene	Tsubulata_040645	NA	NA
24234	gene	Tsubulata_040646	0.0537348155373158	0.172534758643024
24235	gene	Tsubulata_040647	0.416760113461855	0.587297506759521
24236	gene	Tsubulata_040648	0.0355561763428535	0.141668749804752
24237	gene	Tsubulata_040649	0.102820357008594	0.246996376189336
24238	gene	Tsubulata_040650	0.562779462818093	0.714185712101099
24239	gene	Tsubulata_040652	NA	NA
24240	gene	Tsubulata_040653	0.0839617541227655	0.219149470123813
24241	gene	Tsubulata_040654	0.0149823093114305	0.102943599038734
24242	gene	Tsubulata_040655	NA	NA
24243	gene	Tsubulata_040656	NA	NA
24244	gene	Tsubulata_040658	0.00715000964467882	0.081928170622552
24245	gene	Tsubulata_040659	0.0477792789840451	0.162593983336371
24246	gene	Tsubulata_040660	0.00863739392351681	0.0863395177451406
24247	gene	Tsubulata_040661	NA	NA
24248	gene	Tsubulata_040662	0.0172281028988974	0.108221264835394
24249	gene	Tsubulata_040663	0.0139643543958294	0.100526810069451
24250	gene	Tsubulata_040664	0.492149883424209	0.653306834240273
24251	gene	Tsubulata_040667	0.742376271361575	0.843094022648444
24252	gene	Tsubulata_040669	0.0565111841017392	0.177101034139795
24253	gene	Tsubulata_040671	0.414098796781509	0.585044985157758
24254	gene	Tsubulata_040675	0.0956293462625465	0.236440486001573
24255	gene	Tsubulata_040682	NA	NA
24256	gene	Tsubulata_040683	NA	NA
24257	gene	Tsubulata_040685	NA	NA
24258	gene	Tsubulata_040688	0.281454607869824	0.452177572205205
24259	gene	Tsubulata_040690	NA	NA
24260	gene	Tsubulata_040691	NA	NA
24261	gene	Tsubulata_040692	NA	NA
24262	gene	Tsubulata_040693	0.0294660095639527	0.135379656999677
24263	gene	Tsubulata_040694	0.00731399795871401	0.0826777483537866
24264	gene	Tsubulata_040696	NA	NA
24265	gene	Tsubulata_040697	0.0475365840227659	0.162027735756401
24266	gene	Tsubulata_040698	0.787696993096919	0.868680054836378
24267	gene	Tsubulata_040701	0.612665041203486	0.744320582212972
24268	gene	Tsubulata_040702	0.0047887017908077	0.0735573571355089
24269	gene	Tsubulata_040704	0.109054923037109	0.255705320492579
24270	gene	Tsubulata_040706	0.0779705106604103	0.210243589929947
24271	gene	Tsubulata_040707	NA	NA
24272	gene	Tsubulata_040708	0.0471023894014324	0.161071429119151
24273	gene	Tsubulata_040709	NA	NA
24274	gene	Tsubulata_040710	0.209009528500826	0.372775436177071
24275	gene	Tsubulata_040711	0.809566446999395	0.884478655089372
24276	gene	Tsubulata_040714	0.15544183567942	0.309716823675576
24277	gene	Tsubulata_040715	0.705057244036471	0.815013525369391
24278	gene	Tsubulata_040716	0.00706830774799494	0.0814418999311304
24279	gene	Tsubulata_040717	0.163373604760753	0.319152330746061
24280	gene	Tsubulata_040718	0.129454403592095	0.27617554063716
24281	gene	Tsubulata_040719	0.367554282819296	0.53979869424554
24282	gene	Tsubulata_040722	0.115212325099418	0.263887192245735
24283	gene	Tsubulata_040723	0.0148658073028969	0.102769584416891
24284	gene	Tsubulata_040725	NA	NA
24285	gene	Tsubulata_040726	0.0424970786620272	0.152510676272804
24286	gene	Tsubulata_040727	0.448264101589811	0.615805158951568
24287	gene	Tsubulata_040728	0.643483666977412	0.768332124482117
24288	gene	Tsubulata_040729	0.129454403592095	0.27617554063716
24289	gene	Tsubulata_040730	0.206634669815631	0.369688155124956
24290	gene	Tsubulata_040731	NA	NA
24291	gene	Tsubulata_040732	0.0225823810706656	0.12104548790153
24292	gene	Tsubulata_040733	NA	NA
24293	gene	Tsubulata_040734	NA	NA
24294	gene	Tsubulata_040735	0.392438660953466	0.564326844710797
24295	gene	Tsubulata_040736	0.0752221248005482	0.206662389442518
24296	gene	Tsubulata_040737	NA	NA
24297	gene	Tsubulata_040739	0.545661806109099	0.699473188183256
24298	gene	Tsubulata_040740	0.801985117275322	0.879081334247059
24299	gene	Tsubulata_040741	0.946786215405069	0.966278601714636
24300	gene	Tsubulata_040742	0.751173328182518	0.850642842720701
24301	gene	Tsubulata_040743	NA	NA
24302	gene	Tsubulata_040745	0.0560361690410203	0.176376828072824
24303	gene	Tsubulata_040746	0.00418741942295142	0.0707542287509012
24304	gene	Tsubulata_040748	0.0346033758522342	0.141668749804752
24305	gene	Tsubulata_040749	0.612665041203486	0.744320582212972
24306	gene	Tsubulata_040752	0.399723266365624	0.571161647183698
24307	gene	Tsubulata_040754	0.836033781907055	0.902439636199373
24308	gene	Tsubulata_040756	0.0715219016937967	0.201524154342545
24309	gene	Tsubulata_040757	0.39066378894445	0.562509715743746
24310	gene	Tsubulata_040759	0.0200963206244953	0.115642082100725
24311	gene	Tsubulata_040762	0.943721795807176	0.964371458883074
24312	gene	Tsubulata_040763	0.517668832912733	0.675699865893694
24313	gene	Tsubulata_040765	0.0769127605257715	0.20931530313425
24314	gene	Tsubulata_040766	0.0604223009902877	0.183808969891969
24315	gene	Tsubulata_040767	0.0485676087617977	0.16355532582197
24316	gene	Tsubulata_040770	0.332319759685569	0.504351408834604
24317	gene	Tsubulata_040771	0.0224246894383417	0.120628559592306
24318	gene	Tsubulata_040772	0.769453896492839	0.864083807644431
24319	gene	Tsubulata_040773	0.212628677523328	0.376953900827415
24320	gene	Tsubulata_040775	0.00630334941649935	0.0793824219393813
24321	gene	Tsubulata_040778	0.0803351272640153	0.213757821261308
24322	gene	Tsubulata_040780	0.0127252531113768	0.097278830657113
24323	gene	Tsubulata_040783	NA	NA
24324	gene	Tsubulata_040786	0.390625987674684	0.562509715743746
24325	gene	Tsubulata_040787	0.787696993096919	0.868680054836378
24326	gene	Tsubulata_040790	NA	NA
24327	gene	Tsubulata_040791	NA	NA
24328	gene	Tsubulata_040794	NA	NA
24329	gene	Tsubulata_040795	0.014593224119157	0.102201726052444
24330	gene	Tsubulata_040796	0.0338319102963071	0.141668749804752
24331	gene	Tsubulata_040799	0.0387458088662969	0.145531478627823
24332	gene	Tsubulata_040801	0.088998525728427	0.227060480106994
24333	gene	Tsubulata_040804	NA	NA
24334	gene	Tsubulata_040806	0.0821035008409252	0.216284963458965
24335	gene	Tsubulata_040807	0.978033891019681	0.985705120188334
24336	gene	Tsubulata_040810	0.757227541301166	0.85569650320889
24337	gene	Tsubulata_040811	0.0672734190979936	0.194971254127622
24338	gene	Tsubulata_040813	NA	NA
24339	gene	Tsubulata_040814	NA	NA
24340	gene	Tsubulata_040816	0.0375762040501737	0.143434402307416
24341	gene	Tsubulata_040818	0.467749944818814	0.633280513488231
24342	gene	Tsubulata_040825	NA	NA
24343	gene	Tsubulata_040826	0.293406181824795	0.464825795307051
24344	gene	Tsubulata_040827	0.371768534988439	0.543852120205126
24345	gene	Tsubulata_040828	0.121884192056016	0.273200387303324
24346	gene	Tsubulata_040829	0.0372571801565633	0.143006738184693
24347	gene	Tsubulata_040830	0.0423302353938079	0.152146504280555
24348	gene	Tsubulata_040833	NA	NA
24349	gene	Tsubulata_040834	NA	NA
24350	gene	Tsubulata_040836	0.370664642611431	0.54291613715229
24351	gene	Tsubulata_040840	0.251733457986112	0.421142403104418
24352	gene	Tsubulata_040842	0.436350464350297	0.605714913658947
24353	gene	Tsubulata_040843	0.171704869582328	0.329137925670419
24354	gene	Tsubulata_040844	0.710105610447345	0.819088208673215
24355	gene	Tsubulata_040845	0.293895304946061	0.465284307241522
24356	gene	Tsubulata_040848	0.548610183276771	0.702008112109026
24357	gene	Tsubulata_040849	0.0133930119782154	0.0990960014718415
24358	gene	Tsubulata_040850	0.767930491508427	0.862971203980237
24359	gene	Tsubulata_040851	0.0128406425211675	0.0976064666481559
24360	gene	Tsubulata_040852	0.789956456718994	0.870172144407469
24361	gene	Tsubulata_040853	NA	NA
24362	gene	Tsubulata_040854	NA	NA
24363	gene	Tsubulata_040855	0.482767243513168	0.645254554609525
24364	gene	Tsubulata_040856	0.0231462999300633	0.122226081985835
24365	gene	Tsubulata_040857	0.000346357638799866	0.0437191334158681
24366	gene	Tsubulata_040858	0.0627732880219372	0.187690858137478
24367	gene	Tsubulata_040859	0.552342021530181	0.705062388108989
24368	gene	Tsubulata_040860	NA	NA
24369	gene	Tsubulata_040861	0.282926023921084	0.453690192620515
24370	gene	Tsubulata_040863	NA	NA
24371	gene	Tsubulata_040864	NA	NA
24372	gene	Tsubulata_040865	NA	NA
24373	gene	Tsubulata_040866	NA	NA
24374	gene	Tsubulata_040868	NA	NA
24375	gene	Tsubulata_040870	NA	NA
24376	gene	Tsubulata_040872	0.459121821924952	0.625963945640073
24377	gene	Tsubulata_040873	0.323040388706532	0.495194994718379
24378	gene	Tsubulata_040874	0.0112262216999555	0.0932479732692384
24379	gene	Tsubulata_040875	0.0820260605356418	0.216189600725474
24380	gene	Tsubulata_040880	0.0885417866593526	0.226340881358
24381	gene	Tsubulata_040883	NA	NA
24382	gene	Tsubulata_040884	0.000352171478511076	0.0437191334158681
24383	gene	Tsubulata_040885	0.5073404438456	0.666579438268919
24384	gene	Tsubulata_040886	0.00208999027696755	0.0600232991205376
24385	gene	Tsubulata_040887	0.440452452665458	0.609425765750049
24386	gene	Tsubulata_040888	0.0540801045254458	0.172893055352483
24387	gene	Tsubulata_040890	NA	NA
24388	gene	Tsubulata_040891	0.0282289371432024	0.132908641640121
24389	gene	Tsubulata_040892	0.34370199362875	0.515971298997798
24390	gene	Tsubulata_040893	0.496359903566485	0.65716446633954
24391	gene	Tsubulata_040895	0.166116254271253	0.322616628305447
24392	gene	Tsubulata_040896	0.202433834641193	0.364739223113179
24393	gene	Tsubulata_040897	0.50670414258849	0.66601388702905
24394	gene	Tsubulata_040901	0.0115411408036541	0.0943570758575259
24395	gene	Tsubulata_040905	0.00718278036429498	0.0821689696993462
24396	gene	Tsubulata_040906	0.393346760069862	0.565154519693068
24397	gene	Tsubulata_040907	NA	NA
24398	gene	Tsubulata_040911	0.714634879069361	0.82237268323821
24399	gene	Tsubulata_040912	NA	NA
24400	gene	Tsubulata_040913	0.111062308458867	0.258176328666751
24401	gene	Tsubulata_040914	0.605958742126165	0.744320582212972
24402	gene	Tsubulata_040916	0.863047616101381	0.920791974256124
24403	gene	Tsubulata_040917	0.0238831240003821	0.123747276294542
24404	gene	Tsubulata_040918	0.00523122932756448	0.0753390437978706
24405	gene	Tsubulata_040919	0.13695512166931	0.285811216013312
24406	gene	Tsubulata_040920	0.874373800828662	0.927356154408084
24407	gene	Tsubulata_040922	NA	NA
24408	gene	Tsubulata_040923	0.964532873805512	0.977485686000287
24409	gene	Tsubulata_040924	0.0597776781690609	0.182696127900749
24410	gene	Tsubulata_040926	NA	NA
24411	gene	Tsubulata_040927	NA	NA
