nodeName	altName	nodeAttr[nodesPresent, ]
Tsubulata_013916	NA	blue
Tsubulata_013918	NA	blue
Tsubulata_013925	NA	blue
Tsubulata_013939	NA	blue
Tsubulata_013944	NA	blue
Tsubulata_013949	NA	blue
Tsubulata_013951	NA	blue
Tsubulata_013976	NA	blue
Tsubulata_013981	NA	blue
Tsubulata_013994	NA	blue
Tsubulata_014019	NA	blue
Tsubulata_014055	NA	blue
Tsubulata_014056	NA	blue
Tsubulata_014057	NA	blue
Tsubulata_014097	NA	blue
Tsubulata_014117	NA	blue
Tsubulata_014132	NA	blue
Tsubulata_014133	NA	blue
Tsubulata_014134	NA	blue
Tsubulata_014135	NA	blue
Tsubulata_014140	NA	blue
Tsubulata_014153	NA	blue
Tsubulata_014154	NA	blue
Tsubulata_014162	NA	blue
Tsubulata_014168	NA	blue
Tsubulata_014248	NA	blue
Tsubulata_014261	NA	blue
Tsubulata_014264	NA	blue
Tsubulata_014268	NA	blue
Tsubulata_014356	NA	blue
Tsubulata_014361	NA	blue
Tsubulata_014390	NA	blue
Tsubulata_014419	NA	blue
Tsubulata_014469	NA	blue
Tsubulata_014479	NA	blue
Tsubulata_014485	NA	blue
Tsubulata_014489	NA	blue
Tsubulata_014527	NA	blue
Tsubulata_014541	NA	blue
Tsubulata_014574	NA	blue
Tsubulata_014629	NA	blue
Tsubulata_014636	NA	blue
Tsubulata_014649	NA	blue
Tsubulata_014651	NA	blue
Tsubulata_014659	NA	blue
Tsubulata_014694	NA	blue
Tsubulata_014706	NA	blue
Tsubulata_014715	NA	blue
Tsubulata_014787	NA	blue
Tsubulata_014790	NA	blue
Tsubulata_014823	NA	blue
Tsubulata_014834	NA	blue
Tsubulata_014852	NA	blue
Tsubulata_014856	NA	blue
Tsubulata_014859	NA	blue
Tsubulata_014881	NA	blue
Tsubulata_014883	NA	blue
Tsubulata_014901	NA	blue
Tsubulata_014902	NA	blue
Tsubulata_014907	NA	blue
Tsubulata_014916	NA	blue
Tsubulata_014930	NA	blue
Tsubulata_014956	NA	blue
Tsubulata_014977	NA	blue
Tsubulata_015069	NA	blue
Tsubulata_015097	NA	blue
Tsubulata_015118	NA	blue
Tsubulata_015131	NA	blue
Tsubulata_015148	NA	blue
Tsubulata_015165	NA	blue
Tsubulata_015185	NA	blue
Tsubulata_015187	NA	blue
Tsubulata_015194	NA	blue
Tsubulata_015202	NA	blue
Tsubulata_015210	NA	blue
Tsubulata_015215	NA	blue
Tsubulata_015218	NA	blue
Tsubulata_015235	NA	blue
Tsubulata_015240	NA	blue
Tsubulata_015260	NA	blue
Tsubulata_015266	NA	blue
Tsubulata_015267	NA	blue
Tsubulata_015286	NA	blue
Tsubulata_015288	NA	blue
Tsubulata_015302	NA	blue
Tsubulata_015318	NA	blue
Tsubulata_015325	NA	blue
Tsubulata_015344	NA	blue
Tsubulata_015357	NA	blue
Tsubulata_015380	NA	blue
Tsubulata_015402	NA	blue
Tsubulata_015407	NA	blue
Tsubulata_015419	NA	blue
Tsubulata_015422	NA	blue
Tsubulata_015444	NA	blue
Tsubulata_015475	NA	blue
Tsubulata_015496	NA	blue
Tsubulata_015506	NA	blue
Tsubulata_015512	NA	blue
Tsubulata_015515	NA	blue
Tsubulata_015534	NA	blue
Tsubulata_015545	NA	blue
Tsubulata_015568	NA	blue
Tsubulata_015570	NA	blue
Tsubulata_015591	NA	blue
Tsubulata_015602	NA	blue
Tsubulata_015605	NA	blue
Tsubulata_015641	NA	blue
Tsubulata_015645	NA	blue
Tsubulata_015647	NA	blue
Tsubulata_015657	NA	blue
Tsubulata_015664	NA	blue
Tsubulata_015667	NA	blue
Tsubulata_015670	NA	blue
Tsubulata_015676	NA	blue
Tsubulata_015680	NA	blue
Tsubulata_015684	NA	blue
Tsubulata_015687	NA	blue
Tsubulata_015703	NA	blue
Tsubulata_015705	NA	blue
Tsubulata_015759	NA	blue
Tsubulata_015763	NA	blue
Tsubulata_015781	NA	blue
Tsubulata_015818	NA	blue
Tsubulata_015822	NA	blue
Tsubulata_015824	NA	blue
Tsubulata_015825	NA	blue
Tsubulata_015827	NA	blue
Tsubulata_015906	NA	blue
Tsubulata_015913	NA	blue
Tsubulata_015922	NA	blue
Tsubulata_015973	NA	blue
Tsubulata_015990	NA	blue
Tsubulata_016034	NA	blue
Tsubulata_016055	NA	blue
Tsubulata_016056	NA	blue
Tsubulata_016063	NA	blue
Tsubulata_016086	NA	blue
Tsubulata_016093	NA	blue
Tsubulata_016107	NA	blue
Tsubulata_016137	NA	blue
Tsubulata_016179	NA	blue
Tsubulata_016225	NA	blue
Tsubulata_016249	NA	blue
Tsubulata_016258	NA	blue
Tsubulata_016281	NA	blue
Tsubulata_016282	NA	blue
Tsubulata_016287	NA	blue
Tsubulata_016288	NA	blue
Tsubulata_016291	NA	blue
Tsubulata_016295	NA	blue
Tsubulata_016297	NA	blue
Tsubulata_016322	NA	blue
Tsubulata_016330	NA	blue
Tsubulata_016332	NA	blue
Tsubulata_016335	NA	blue
Tsubulata_016347	NA	blue
Tsubulata_016356	NA	blue
Tsubulata_016396	NA	blue
Tsubulata_016412	NA	blue
Tsubulata_016424	NA	blue
Tsubulata_016443	NA	blue
Tsubulata_016458	NA	blue
Tsubulata_016517	NA	blue
Tsubulata_016546	NA	blue
Tsubulata_016551	NA	blue
Tsubulata_016557	NA	blue
Tsubulata_016568	NA	blue
Tsubulata_016570	NA	blue
Tsubulata_016584	NA	blue
Tsubulata_016635	NA	blue
Tsubulata_016639	NA	blue
Tsubulata_016645	NA	blue
Tsubulata_016647	NA	blue
Tsubulata_016713	NA	blue
Tsubulata_016724	NA	blue
Tsubulata_016732	NA	blue
Tsubulata_016745	NA	blue
Tsubulata_016751	NA	blue
Tsubulata_016763	NA	blue
Tsubulata_016775	NA	blue
Tsubulata_016796	NA	blue
Tsubulata_016797	NA	blue
Tsubulata_016841	NA	blue
Tsubulata_016853	NA	blue
Tsubulata_016855	NA	blue
Tsubulata_016862	NA	blue
Tsubulata_016865	NA	blue
Tsubulata_016895	NA	blue
Tsubulata_016906	NA	blue
Tsubulata_016907	NA	blue
Tsubulata_016918	NA	blue
Tsubulata_016937	NA	blue
Tsubulata_016941	NA	blue
Tsubulata_016951	NA	blue
Tsubulata_017000	NA	blue
Tsubulata_017004	NA	blue
Tsubulata_017005	NA	blue
Tsubulata_017014	NA	blue
Tsubulata_017018	NA	blue
Tsubulata_017020	NA	blue
Tsubulata_017028	NA	blue
Tsubulata_017038	NA	blue
Tsubulata_017040	NA	blue
Tsubulata_017104	NA	blue
Tsubulata_017145	NA	blue
Tsubulata_017174	NA	blue
Tsubulata_017186	NA	blue
Tsubulata_017206	NA	blue
Tsubulata_017212	NA	blue
Tsubulata_017219	NA	blue
Tsubulata_017235	NA	blue
Tsubulata_017246	NA	blue
Tsubulata_017257	NA	blue
Tsubulata_017267	NA	blue
Tsubulata_017271	NA	blue
Tsubulata_017273	NA	blue
Tsubulata_017336	NA	blue
Tsubulata_017375	NA	blue
Tsubulata_017382	NA	blue
Tsubulata_017385	NA	blue
Tsubulata_017388	NA	blue
Tsubulata_017428	NA	blue
Tsubulata_017442	NA	blue
Tsubulata_017444	NA	blue
Tsubulata_017445	NA	blue
Tsubulata_017450	NA	blue
Tsubulata_017502	NA	blue
Tsubulata_017503	NA	blue
Tsubulata_017505	NA	blue
Tsubulata_017524	NA	blue
Tsubulata_017565	NA	blue
Tsubulata_017604	NA	blue
Tsubulata_017622	NA	blue
Tsubulata_017623	NA	blue
Tsubulata_017642	NA	blue
Tsubulata_017649	NA	blue
Tsubulata_017677	NA	blue
Tsubulata_017701	NA	blue
Tsubulata_017730	NA	blue
Tsubulata_017743	NA	blue
Tsubulata_017746	NA	blue
Tsubulata_017747	NA	blue
Tsubulata_017769	NA	blue
Tsubulata_017779	NA	blue
Tsubulata_017785	NA	blue
Tsubulata_017805	NA	blue
Tsubulata_017821	NA	blue
Tsubulata_017822	NA	blue
Tsubulata_017876	NA	blue
Tsubulata_017877	NA	blue
Tsubulata_017890	NA	blue
Tsubulata_017912	NA	blue
Tsubulata_017943	NA	blue
Tsubulata_017980	NA	blue
Tsubulata_018079	NA	blue
Tsubulata_018090	NA	blue
Tsubulata_018091	NA	blue
Tsubulata_018096	NA	blue
Tsubulata_018101	NA	blue
Tsubulata_018138	NA	blue
Tsubulata_018139	NA	blue
Tsubulata_018142	NA	blue
Tsubulata_018151	NA	blue
Tsubulata_018174	NA	blue
Tsubulata_018219	NA	blue
Tsubulata_018236	NA	blue
Tsubulata_018238	NA	blue
Tsubulata_018298	NA	blue
Tsubulata_018322	NA	blue
Tsubulata_018328	NA	blue
Tsubulata_018359	NA	blue
Tsubulata_018366	NA	blue
Tsubulata_018369	NA	blue
Tsubulata_018377	NA	blue
Tsubulata_018380	NA	blue
Tsubulata_018383	NA	blue
Tsubulata_018395	NA	blue
Tsubulata_018409	NA	blue
Tsubulata_018414	NA	blue
Tsubulata_018467	NA	blue
Tsubulata_018471	NA	blue
Tsubulata_018476	NA	blue
Tsubulata_018495	NA	blue
Tsubulata_018558	NA	blue
Tsubulata_018592	NA	blue
Tsubulata_018603	NA	blue
Tsubulata_018657	NA	blue
Tsubulata_018670	NA	blue
Tsubulata_018699	NA	blue
Tsubulata_018700	NA	blue
Tsubulata_018702	NA	blue
Tsubulata_018719	NA	blue
Tsubulata_018723	NA	blue
Tsubulata_018726	NA	blue
Tsubulata_018737	NA	blue
Tsubulata_018817	NA	blue
Tsubulata_018822	NA	blue
Tsubulata_018846	NA	blue
Tsubulata_018851	NA	blue
Tsubulata_018866	NA	blue
Tsubulata_018879	NA	blue
Tsubulata_018895	NA	blue
Tsubulata_018901	NA	blue
Tsubulata_018920	NA	blue
Tsubulata_018949	NA	blue
Tsubulata_018956	NA	blue
Tsubulata_018958	NA	blue
Tsubulata_018962	NA	blue
Tsubulata_018973	NA	blue
Tsubulata_019051	NA	blue
Tsubulata_019053	NA	blue
Tsubulata_019096	NA	blue
Tsubulata_019115	NA	blue
Tsubulata_019117	NA	blue
Tsubulata_019132	NA	blue
Tsubulata_019150	NA	blue
Tsubulata_019167	NA	blue
Tsubulata_019214	NA	blue
Tsubulata_019215	NA	blue
Tsubulata_019232	NA	blue
Tsubulata_019256	NA	blue
Tsubulata_019273	NA	blue
Tsubulata_019305	NA	blue
Tsubulata_019310	NA	blue
Tsubulata_019312	NA	blue
Tsubulata_019341	NA	blue
Tsubulata_019353	NA	blue
Tsubulata_019360	NA	blue
Tsubulata_019363	NA	blue
Tsubulata_019389	NA	blue
Tsubulata_019422	NA	blue
Tsubulata_019426	NA	blue
Tsubulata_019427	NA	blue
Tsubulata_019428	NA	blue
Tsubulata_019441	NA	blue
Tsubulata_019460	NA	blue
Tsubulata_019504	NA	blue
Tsubulata_019537	NA	blue
Tsubulata_019594	NA	blue
Tsubulata_019603	NA	blue
Tsubulata_019608	NA	blue
Tsubulata_019610	NA	blue
Tsubulata_019687	NA	blue
Tsubulata_019689	NA	blue
Tsubulata_019702	NA	blue
Tsubulata_019704	NA	blue
Tsubulata_019718	NA	blue
Tsubulata_019721	NA	blue
Tsubulata_019784	NA	blue
Tsubulata_019796	NA	blue
Tsubulata_019818	NA	blue
Tsubulata_019834	NA	blue
Tsubulata_019839	NA	blue
Tsubulata_019857	NA	blue
Tsubulata_019858	NA	blue
Tsubulata_019937	NA	blue
Tsubulata_019938	NA	blue
Tsubulata_019967	NA	blue
Tsubulata_020009	NA	blue
Tsubulata_020021	NA	blue
Tsubulata_020022	NA	blue
Tsubulata_020025	NA	blue
Tsubulata_020129	NA	blue
Tsubulata_020145	NA	blue
Tsubulata_020149	NA	blue
Tsubulata_020151	NA	blue
Tsubulata_020159	NA	blue
Tsubulata_020162	NA	blue
Tsubulata_020183	NA	blue
Tsubulata_020194	NA	blue
Tsubulata_020198	NA	blue
Tsubulata_020213	NA	blue
Tsubulata_020221	NA	blue
Tsubulata_020229	NA	blue
Tsubulata_020233	NA	blue
Tsubulata_020256	NA	blue
Tsubulata_020261	NA	blue
Tsubulata_020264	NA	blue
Tsubulata_020270	NA	blue
Tsubulata_020271	NA	blue
Tsubulata_020272	NA	blue
Tsubulata_020315	NA	blue
Tsubulata_020336	NA	blue
Tsubulata_020340	NA	blue
Tsubulata_020387	NA	blue
Tsubulata_020397	NA	blue
Tsubulata_020404	NA	blue
Tsubulata_020405	NA	blue
Tsubulata_020442	NA	blue
Tsubulata_020447	NA	blue
Tsubulata_020460	NA	blue
Tsubulata_020462	NA	blue
Tsubulata_020463	NA	blue
Tsubulata_020482	NA	blue
Tsubulata_020494	NA	blue
Tsubulata_020512	NA	blue
Tsubulata_020520	NA	blue
Tsubulata_020528	NA	blue
Tsubulata_020529	NA	blue
Tsubulata_020533	NA	blue
Tsubulata_020552	NA	blue
Tsubulata_020556	NA	blue
Tsubulata_020647	NA	blue
Tsubulata_020667	NA	blue
Tsubulata_020669	NA	blue
Tsubulata_020670	NA	blue
Tsubulata_020717	NA	blue
Tsubulata_020731	NA	blue
Tsubulata_020733	NA	blue
Tsubulata_020772	NA	blue
Tsubulata_020784	NA	blue
Tsubulata_020792	NA	blue
Tsubulata_020803	NA	blue
Tsubulata_020808	NA	blue
Tsubulata_020820	NA	blue
Tsubulata_020824	NA	blue
Tsubulata_020834	NA	blue
Tsubulata_020835	NA	blue
Tsubulata_020847	NA	blue
Tsubulata_020860	NA	blue
Tsubulata_020870	NA	blue
Tsubulata_020897	NA	blue
Tsubulata_020898	NA	blue
Tsubulata_020901	NA	blue
Tsubulata_020909	NA	blue
Tsubulata_020910	NA	blue
Tsubulata_020911	NA	blue
Tsubulata_020912	NA	blue
Tsubulata_020924	NA	blue
Tsubulata_020928	NA	blue
Tsubulata_020967	NA	blue
Tsubulata_021001	NA	blue
Tsubulata_021016	NA	blue
Tsubulata_021037	NA	blue
Tsubulata_021038	NA	blue
Tsubulata_021040	NA	blue
Tsubulata_021046	NA	blue
Tsubulata_021048	NA	blue
Tsubulata_021050	NA	blue
Tsubulata_021071	NA	blue
Tsubulata_021072	NA	blue
Tsubulata_021075	NA	blue
Tsubulata_021080	NA	blue
Tsubulata_021087	NA	blue
Tsubulata_021108	NA	blue
Tsubulata_021216	NA	blue
Tsubulata_021255	NA	blue
Tsubulata_021267	NA	blue
Tsubulata_021270	NA	blue
Tsubulata_021273	NA	blue
Tsubulata_021288	NA	blue
Tsubulata_021299	NA	blue
Tsubulata_021314	NA	blue
Tsubulata_021337	NA	blue
Tsubulata_021349	NA	blue
Tsubulata_021399	NA	blue
Tsubulata_021461	NA	blue
Tsubulata_021511	NA	blue
Tsubulata_021535	NA	blue
Tsubulata_021555	NA	blue
Tsubulata_021566	NA	blue
Tsubulata_021567	NA	blue
Tsubulata_021568	NA	blue
Tsubulata_021598	NA	blue
Tsubulata_021614	NA	blue
Tsubulata_021620	NA	blue
Tsubulata_021627	NA	blue
Tsubulata_021636	NA	blue
Tsubulata_021638	NA	blue
Tsubulata_021645	NA	blue
Tsubulata_021647	NA	blue
Tsubulata_021650	NA	blue
Tsubulata_021652	NA	blue
Tsubulata_021653	NA	blue
Tsubulata_021658	NA	blue
Tsubulata_021675	NA	blue
Tsubulata_021709	NA	blue
Tsubulata_021717	NA	blue
Tsubulata_021750	NA	blue
Tsubulata_021758	NA	blue
Tsubulata_021761	NA	blue
Tsubulata_021762	NA	blue
Tsubulata_021817	NA	blue
Tsubulata_021818	NA	blue
Tsubulata_021823	NA	blue
Tsubulata_021831	NA	blue
Tsubulata_021886	NA	blue
Tsubulata_021918	NA	blue
Tsubulata_021931	NA	blue
Tsubulata_021933	NA	blue
Tsubulata_021938	NA	blue
Tsubulata_021966	NA	blue
Tsubulata_021973	NA	blue
Tsubulata_022020	NA	blue
Tsubulata_022039	NA	blue
Tsubulata_022047	NA	blue
Tsubulata_022049	NA	blue
Tsubulata_022081	NA	blue
Tsubulata_022099	NA	blue
Tsubulata_022148	NA	blue
Tsubulata_022164	NA	blue
Tsubulata_022176	NA	blue
Tsubulata_022185	NA	blue
Tsubulata_022214	NA	blue
Tsubulata_022286	NA	blue
Tsubulata_022289	NA	blue
Tsubulata_022296	NA	blue
Tsubulata_022301	NA	blue
Tsubulata_022303	NA	blue
Tsubulata_022306	NA	blue
Tsubulata_022333	NA	blue
Tsubulata_022355	NA	blue
Tsubulata_022358	NA	blue
Tsubulata_022376	NA	blue
Tsubulata_022378	NA	blue
Tsubulata_022379	NA	blue
Tsubulata_022383	NA	blue
Tsubulata_022384	NA	blue
Tsubulata_022410	NA	blue
Tsubulata_022431	NA	blue
Tsubulata_022441	NA	blue
Tsubulata_022445	NA	blue
Tsubulata_022446	NA	blue
Tsubulata_022462	NA	blue
Tsubulata_022468	NA	blue
Tsubulata_022486	NA	blue
Tsubulata_022493	NA	blue
Tsubulata_022525	NA	blue
Tsubulata_022532	NA	blue
Tsubulata_022536	NA	blue
Tsubulata_022540	NA	blue
Tsubulata_022542	NA	blue
Tsubulata_022544	NA	blue
Tsubulata_022573	NA	blue
Tsubulata_022578	NA	blue
Tsubulata_022598	NA	blue
Tsubulata_022610	NA	blue
Tsubulata_022612	NA	blue
Tsubulata_022615	NA	blue
Tsubulata_022617	NA	blue
Tsubulata_022627	NA	blue
Tsubulata_022628	NA	blue
Tsubulata_022673	NA	blue
Tsubulata_022692	NA	blue
Tsubulata_022699	NA	blue
Tsubulata_022727	NA	blue
Tsubulata_022728	NA	blue
Tsubulata_022766	NA	blue
Tsubulata_022786	NA	blue
Tsubulata_022791	NA	blue
Tsubulata_022804	NA	blue
Tsubulata_022806	NA	blue
Tsubulata_022839	NA	blue
Tsubulata_022968	NA	blue
Tsubulata_023001	NA	blue
Tsubulata_023006	NA	blue
Tsubulata_023013	NA	blue
Tsubulata_023014	NA	blue
Tsubulata_023074	NA	blue
Tsubulata_023082	NA	blue
Tsubulata_023085	NA	blue
Tsubulata_023106	NA	blue
Tsubulata_023120	NA	blue
Tsubulata_023135	NA	blue
Tsubulata_023142	NA	blue
Tsubulata_023176	NA	blue
Tsubulata_023215	NA	blue
Tsubulata_023234	NA	blue
Tsubulata_023248	NA	blue
Tsubulata_023252	NA	blue
Tsubulata_023258	NA	blue
Tsubulata_023356	NA	blue
Tsubulata_023370	NA	blue
Tsubulata_023395	NA	blue
Tsubulata_023396	NA	blue
Tsubulata_023427	NA	blue
Tsubulata_023442	NA	blue
Tsubulata_023443	NA	blue
Tsubulata_023444	NA	blue
Tsubulata_023445	NA	blue
Tsubulata_023446	NA	blue
Tsubulata_023450	NA	blue
Tsubulata_023490	NA	blue
Tsubulata_023530	NA	blue
Tsubulata_023540	NA	blue
Tsubulata_023555	NA	blue
Tsubulata_023560	NA	blue
Tsubulata_023600	NA	blue
Tsubulata_023616	NA	blue
Tsubulata_023633	NA	blue
Tsubulata_023647	NA	blue
Tsubulata_023663	NA	blue
Tsubulata_023710	NA	blue
Tsubulata_023712	NA	blue
Tsubulata_023717	NA	blue
Tsubulata_023718	NA	blue
Tsubulata_023719	NA	blue
Tsubulata_023743	NA	blue
Tsubulata_023783	NA	blue
Tsubulata_023800	NA	blue
Tsubulata_023809	NA	blue
Tsubulata_023829	NA	blue
Tsubulata_023835	NA	blue
Tsubulata_023872	NA	blue
Tsubulata_023935	NA	blue
Tsubulata_023938	NA	blue
Tsubulata_023944	NA	blue
Tsubulata_023949	NA	blue
Tsubulata_023962	NA	blue
Tsubulata_023966	NA	blue
Tsubulata_023975	NA	blue
Tsubulata_024048	NA	blue
Tsubulata_024068	NA	blue
Tsubulata_024073	NA	blue
Tsubulata_024085	NA	blue
Tsubulata_024101	NA	blue
Tsubulata_024130	NA	blue
Tsubulata_024168	NA	blue
Tsubulata_024182	NA	blue
Tsubulata_024222	NA	blue
Tsubulata_024226	NA	blue
Tsubulata_024232	NA	blue
Tsubulata_024235	NA	blue
Tsubulata_024236	NA	blue
Tsubulata_024243	NA	blue
Tsubulata_024297	NA	blue
Tsubulata_024316	NA	blue
Tsubulata_024321	NA	blue
Tsubulata_024336	NA	blue
Tsubulata_024338	NA	blue
Tsubulata_024342	NA	blue
Tsubulata_024351	NA	blue
Tsubulata_024353	NA	blue
Tsubulata_024374	NA	blue
Tsubulata_024378	NA	blue
Tsubulata_024393	NA	blue
Tsubulata_024396	NA	blue
Tsubulata_024414	NA	blue
Tsubulata_024416	NA	blue
Tsubulata_024453	NA	blue
Tsubulata_024465	NA	blue
Tsubulata_024542	NA	blue
Tsubulata_024555	NA	blue
Tsubulata_024577	NA	blue
Tsubulata_024578	NA	blue
Tsubulata_024599	NA	blue
Tsubulata_024614	NA	blue
Tsubulata_024618	NA	blue
Tsubulata_024633	NA	blue
Tsubulata_024647	NA	blue
Tsubulata_024651	NA	blue
Tsubulata_024682	NA	blue
Tsubulata_024844	NA	blue
Tsubulata_024860	NA	blue
Tsubulata_024864	NA	blue
Tsubulata_024885	NA	blue
Tsubulata_024923	NA	blue
Tsubulata_024948	NA	blue
Tsubulata_024966	NA	blue
Tsubulata_024973	NA	blue
Tsubulata_024978	NA	blue
Tsubulata_024980	NA	blue
Tsubulata_024984	NA	blue
Tsubulata_024997	NA	blue
Tsubulata_025003	NA	blue
Tsubulata_025023	NA	blue
Tsubulata_025110	NA	blue
Tsubulata_025119	NA	blue
Tsubulata_025121	NA	blue
Tsubulata_025123	NA	blue
Tsubulata_025126	NA	blue
Tsubulata_025127	NA	blue
Tsubulata_025145	NA	blue
Tsubulata_025149	NA	blue
Tsubulata_025169	NA	blue
Tsubulata_025191	NA	blue
Tsubulata_025223	NA	blue
Tsubulata_025226	NA	blue
Tsubulata_025236	NA	blue
Tsubulata_025257	NA	blue
Tsubulata_025302	NA	blue
Tsubulata_025305	NA	blue
Tsubulata_025331	NA	blue
Tsubulata_025334	NA	blue
Tsubulata_025337	NA	blue
Tsubulata_025355	NA	blue
Tsubulata_025356	NA	blue
Tsubulata_025386	NA	blue
Tsubulata_025405	NA	blue
Tsubulata_025430	NA	blue
Tsubulata_025431	NA	blue
Tsubulata_025432	NA	blue
Tsubulata_025447	NA	blue
Tsubulata_025471	NA	blue
Tsubulata_025522	NA	blue
Tsubulata_025528	NA	blue
Tsubulata_025535	NA	blue
Tsubulata_025537	NA	blue
Tsubulata_025560	NA	blue
Tsubulata_025573	NA	blue
Tsubulata_025574	NA	blue
Tsubulata_025585	NA	blue
Tsubulata_025586	NA	blue
Tsubulata_025598	NA	blue
Tsubulata_025702	NA	blue
Tsubulata_025713	NA	blue
Tsubulata_025721	NA	blue
Tsubulata_025750	NA	blue
Tsubulata_025792	NA	blue
Tsubulata_025816	NA	blue
Tsubulata_025849	NA	blue
Tsubulata_025860	NA	blue
Tsubulata_025865	NA	blue
Tsubulata_025896	NA	blue
Tsubulata_025950	NA	blue
Tsubulata_025955	NA	blue
Tsubulata_025970	NA	blue
Tsubulata_025973	NA	blue
Tsubulata_026004	NA	blue
Tsubulata_026005	NA	blue
Tsubulata_026007	NA	blue
Tsubulata_026008	NA	blue
Tsubulata_026010	NA	blue
Tsubulata_026028	NA	blue
Tsubulata_026052	NA	blue
Tsubulata_026085	NA	blue
Tsubulata_026089	NA	blue
Tsubulata_026127	NA	blue
Tsubulata_026128	NA	blue
Tsubulata_026131	NA	blue
Tsubulata_026170	NA	blue
Tsubulata_026186	NA	blue
Tsubulata_026192	NA	blue
Tsubulata_026234	NA	blue
Tsubulata_026254	NA	blue
Tsubulata_026310	NA	blue
Tsubulata_026312	NA	blue
Tsubulata_026328	NA	blue
Tsubulata_026350	NA	blue
Tsubulata_026353	NA	blue
Tsubulata_026465	NA	blue
Tsubulata_026469	NA	blue
Tsubulata_026496	NA	blue
Tsubulata_026518	NA	blue
Tsubulata_026523	NA	blue
Tsubulata_026545	NA	blue
Tsubulata_026546	NA	blue
Tsubulata_026571	NA	blue
Tsubulata_026573	NA	blue
Tsubulata_026597	NA	blue
Tsubulata_026631	NA	blue
Tsubulata_026672	NA	blue
Tsubulata_026679	NA	blue
Tsubulata_026681	NA	blue
Tsubulata_026702	NA	blue
Tsubulata_026810	NA	blue
Tsubulata_026847	NA	blue
Tsubulata_026856	NA	blue
Tsubulata_026861	NA	blue
Tsubulata_026862	NA	blue
Tsubulata_026895	NA	blue
Tsubulata_026917	NA	blue
Tsubulata_026922	NA	blue
Tsubulata_026952	NA	blue
Tsubulata_026957	NA	blue
Tsubulata_026959	NA	blue
Tsubulata_026981	NA	blue
Tsubulata_027034	NA	blue
Tsubulata_027047	NA	blue
Tsubulata_027055	NA	blue
Tsubulata_027065	NA	blue
Tsubulata_027077	NA	blue
Tsubulata_027078	NA	blue
Tsubulata_027082	NA	blue
Tsubulata_027089	NA	blue
Tsubulata_027121	NA	blue
Tsubulata_027155	NA	blue
Tsubulata_027171	NA	blue
Tsubulata_027175	NA	blue
Tsubulata_027203	NA	blue
Tsubulata_027206	NA	blue
Tsubulata_027211	NA	blue
Tsubulata_027243	NA	blue
Tsubulata_027246	NA	blue
Tsubulata_027293	NA	blue
Tsubulata_027299	NA	blue
Tsubulata_027301	NA	blue
Tsubulata_027303	NA	blue
Tsubulata_027330	NA	blue
Tsubulata_027340	NA	blue
Tsubulata_027346	NA	blue
Tsubulata_027351	NA	blue
Tsubulata_027379	NA	blue
Tsubulata_027382	NA	blue
Tsubulata_027398	NA	blue
Tsubulata_027401	NA	blue
Tsubulata_027456	NA	blue
Tsubulata_027481	NA	blue
Tsubulata_027482	NA	blue
Tsubulata_027486	NA	blue
Tsubulata_027520	NA	blue
Tsubulata_027526	NA	blue
Tsubulata_027536	NA	blue
Tsubulata_027543	NA	blue
Tsubulata_027572	NA	blue
Tsubulata_027576	NA	blue
Tsubulata_027592	NA	blue
Tsubulata_027598	NA	blue
Tsubulata_027601	NA	blue
Tsubulata_027610	NA	blue
Tsubulata_027650	NA	blue
Tsubulata_027653	NA	blue
Tsubulata_027671	NA	blue
Tsubulata_027677	NA	blue
Tsubulata_027687	NA	blue
Tsubulata_027698	NA	blue
Tsubulata_027728	NA	blue
Tsubulata_027729	NA	blue
Tsubulata_027752	NA	blue
Tsubulata_027782	NA	blue
Tsubulata_027798	NA	blue
Tsubulata_027799	NA	blue
Tsubulata_027806	NA	blue
Tsubulata_027813	NA	blue
Tsubulata_027819	NA	blue
Tsubulata_027849	NA	blue
Tsubulata_027850	NA	blue
Tsubulata_027882	NA	blue
Tsubulata_027894	NA	blue
Tsubulata_027900	NA	blue
Tsubulata_027925	NA	blue
Tsubulata_027930	NA	blue
Tsubulata_027959	NA	blue
Tsubulata_027986	NA	blue
Tsubulata_027990	NA	blue
Tsubulata_028015	NA	blue
Tsubulata_028040	NA	blue
Tsubulata_028041	NA	blue
Tsubulata_028051	NA	blue
Tsubulata_028093	NA	blue
Tsubulata_028096	NA	blue
Tsubulata_028097	NA	blue
Tsubulata_028164	NA	blue
Tsubulata_028198	NA	blue
Tsubulata_028213	NA	blue
Tsubulata_028222	NA	blue
Tsubulata_028227	NA	blue
Tsubulata_028278	NA	blue
Tsubulata_028284	NA	blue
Tsubulata_028303	NA	blue
Tsubulata_028316	NA	blue
Tsubulata_028412	NA	blue
Tsubulata_028427	NA	blue
Tsubulata_028434	NA	blue
Tsubulata_028446	NA	blue
Tsubulata_028449	NA	blue
Tsubulata_028452	NA	blue
Tsubulata_028454	NA	blue
Tsubulata_028498	NA	blue
Tsubulata_028503	NA	blue
Tsubulata_028504	NA	blue
Tsubulata_028527	NA	blue
Tsubulata_028529	NA	blue
Tsubulata_028531	NA	blue
Tsubulata_028534	NA	blue
Tsubulata_028593	NA	blue
Tsubulata_028595	NA	blue
Tsubulata_028704	NA	blue
Tsubulata_028711	NA	blue
Tsubulata_028751	NA	blue
Tsubulata_028775	NA	blue
Tsubulata_028837	NA	blue
